date,city,group,twin_pair,daily_sales
2025-10-07,Dallas,Test,Dallas / Atlanta,11097.35
2025-10-08,Dallas,Test,Dallas / Atlanta,10983.07
2025-10-09,Dallas,Test,Dallas / Atlanta,11046.22
2025-10-10,Dallas,Test,Dallas / Atlanta,10949.92
2025-10-11,Dallas,Test,Dallas / Atlanta,12581.31
2025-10-12,Dallas,Test,Dallas / Atlanta,11755.29
2025-10-13,Dallas,Test,Dallas / Atlanta,10557.82
2025-10-14,Dallas,Test,Dallas / Atlanta,10501.0
2025-10-15,Dallas,Test,Dallas / Atlanta,11055.87
2025-10-16,Dallas,Test,Dallas / Atlanta,11059.21
2025-10-17,Dallas,Test,Dallas / Atlanta,10875.81
2025-10-18,Dallas,Test,Dallas / Atlanta,12391.97
2025-10-19,Dallas,Test,Dallas / Atlanta,11520.61
2025-10-20,Dallas,Test,Dallas / Atlanta,11249.97
2025-10-21,Dallas,Test,Dallas / Atlanta,11177.45
2025-10-22,Dallas,Test,Dallas / Atlanta,10873.51
2025-10-23,Dallas,Test,Dallas / Atlanta,11230.01
2025-10-24,Dallas,Test,Dallas / Atlanta,9972.35
2025-10-25,Dallas,Test,Dallas / Atlanta,11634.41
2025-10-26,Dallas,Test,Dallas / Atlanta,11539.28
2025-10-27,Dallas,Test,Dallas / Atlanta,10770.81
2025-10-28,Dallas,Test,Dallas / Atlanta,10114.44
2025-10-29,Dallas,Test,Dallas / Atlanta,10746.93
2025-10-30,Dallas,Test,Dallas / Atlanta,10949.69
2025-10-31,Dallas,Test,Dallas / Atlanta,10688.99
2025-11-01,Dallas,Test,Dallas / Atlanta,11797.64
2025-11-02,Dallas,Test,Dallas / Atlanta,11322.97
2025-11-03,Dallas,Test,Dallas / Atlanta,10083.23
2025-11-04,Dallas,Test,Dallas / Atlanta,10821.81
2025-11-05,Dallas,Test,Dallas / Atlanta,10636.75
2025-11-06,Dallas,Test,Dallas / Atlanta,10326.75
2025-11-07,Dallas,Test,Dallas / Atlanta,10175.35
2025-11-08,Dallas,Test,Dallas / Atlanta,10855.91
2025-11-09,Dallas,Test,Dallas / Atlanta,11185.49
2025-11-10,Dallas,Test,Dallas / Atlanta,10971.32
2025-11-11,Dallas,Test,Dallas / Atlanta,9808.87
2025-11-12,Dallas,Test,Dallas / Atlanta,10325.08
2025-11-13,Dallas,Test,Dallas / Atlanta,10607.02
2025-11-14,Dallas,Test,Dallas / Atlanta,9780.46
2025-11-15,Dallas,Test,Dallas / Atlanta,11561.06
2025-11-16,Dallas,Test,Dallas / Atlanta,11820.98
2025-11-17,Dallas,Test,Dallas / Atlanta,10203.05
2025-11-18,Dallas,Test,Dallas / Atlanta,11220.85
2025-11-19,Dallas,Test,Dallas / Atlanta,9577.65
2025-11-20,Dallas,Test,Dallas / Atlanta,10550.07
2025-11-21,Dallas,Test,Dallas / Atlanta,10097.77
2025-11-22,Dallas,Test,Dallas / Atlanta,11703.39
2025-11-23,Dallas,Test,Dallas / Atlanta,11576.36
2025-11-24,Dallas,Test,Dallas / Atlanta,9872.02
2025-11-25,Dallas,Test,Dallas / Atlanta,10211.35
2025-11-26,Dallas,Test,Dallas / Atlanta,9453.5
2025-11-27,Dallas,Test,Dallas / Atlanta,13273.45
2025-11-28,Dallas,Test,Dallas / Atlanta,14628.03
2025-11-29,Dallas,Test,Dallas / Atlanta,11609.53
2025-11-30,Dallas,Test,Dallas / Atlanta,11755.95
2025-12-01,Dallas,Test,Dallas / Atlanta,10467.29
2025-12-02,Dallas,Test,Dallas / Atlanta,10622.69
2025-12-03,Dallas,Test,Dallas / Atlanta,10487.12
2025-12-04,Dallas,Test,Dallas / Atlanta,10783.35
2025-12-05,Dallas,Test,Dallas / Atlanta,11702.94
2025-12-06,Dallas,Test,Dallas / Atlanta,13303.27
2025-12-07,Dallas,Test,Dallas / Atlanta,12937.46
2025-12-08,Dallas,Test,Dallas / Atlanta,11765.26
2025-12-09,Dallas,Test,Dallas / Atlanta,11423.07
2025-12-10,Dallas,Test,Dallas / Atlanta,12171.49
2025-12-11,Dallas,Test,Dallas / Atlanta,11989.93
2025-12-12,Dallas,Test,Dallas / Atlanta,12450.83
2025-12-13,Dallas,Test,Dallas / Atlanta,12711.94
2025-12-14,Dallas,Test,Dallas / Atlanta,12894.73
2025-12-15,Dallas,Test,Dallas / Atlanta,11843.33
2025-12-16,Dallas,Test,Dallas / Atlanta,11996.49
2025-12-17,Dallas,Test,Dallas / Atlanta,11690.38
2025-12-18,Dallas,Test,Dallas / Atlanta,11458.55
2025-12-19,Dallas,Test,Dallas / Atlanta,12095.46
2025-12-20,Dallas,Test,Dallas / Atlanta,13317.63
2025-12-21,Dallas,Test,Dallas / Atlanta,12734.56
2025-12-22,Dallas,Test,Dallas / Atlanta,12285.31
2025-12-23,Dallas,Test,Dallas / Atlanta,12226.09
2025-12-24,Dallas,Test,Dallas / Atlanta,14311.16
2025-12-25,Dallas,Test,Dallas / Atlanta,13320.0
2025-12-26,Dallas,Test,Dallas / Atlanta,12029.87
2025-12-27,Dallas,Test,Dallas / Atlanta,12803.79
2025-12-28,Dallas,Test,Dallas / Atlanta,13134.93
2025-12-29,Dallas,Test,Dallas / Atlanta,11085.91
2025-12-30,Dallas,Test,Dallas / Atlanta,12187.47
2025-12-31,Dallas,Test,Dallas / Atlanta,12301.51
2025-01-01,Atlanta,Control,Dallas / Atlanta,9071.1
2025-01-02,Atlanta,Control,Dallas / Atlanta,7933.78
2025-01-03,Atlanta,Control,Dallas / Atlanta,7989.68
2025-01-04,Atlanta,Control,Dallas / Atlanta,9127.68
2025-01-05,Atlanta,Control,Dallas / Atlanta,9264.27
2025-01-06,Atlanta,Control,Dallas / Atlanta,8619.45
2025-01-07,Atlanta,Control,Dallas / Atlanta,7228.49
2025-01-08,Atlanta,Control,Dallas / Atlanta,8599.63
2025-01-09,Atlanta,Control,Dallas / Atlanta,8277.95
2025-01-10,Atlanta,Control,Dallas / Atlanta,7738.57
2025-01-11,Atlanta,Control,Dallas / Atlanta,9077.31
2025-01-12,Atlanta,Control,Dallas / Atlanta,10085.75
2025-01-13,Atlanta,Control,Dallas / Atlanta,7886.19
2025-01-14,Atlanta,Control,Dallas / Atlanta,7830.17
2025-01-15,Atlanta,Control,Dallas / Atlanta,8674.1
2025-01-16,Atlanta,Control,Dallas / Atlanta,8406.31
2025-01-17,Atlanta,Control,Dallas / Atlanta,7967.03
2025-01-18,Atlanta,Control,Dallas / Atlanta,9677.38
2025-01-19,Atlanta,Control,Dallas / Atlanta,9251.31
2025-01-20,Atlanta,Control,Dallas / Atlanta,8764.52
2025-01-21,Atlanta,Control,Dallas / Atlanta,8772.42
2025-01-22,Atlanta,Control,Dallas / Atlanta,8604.41
2025-01-23,Atlanta,Control,Dallas / Atlanta,8566.09
2025-01-24,Atlanta,Control,Dallas / Atlanta,9093.37
2025-01-25,Atlanta,Control,Dallas / Atlanta,9757.12
2025-01-26,Atlanta,Control,Dallas / Atlanta,9356.08
2025-01-27,Atlanta,Control,Dallas / Atlanta,8694.11
2025-01-28,Atlanta,Control,Dallas / Atlanta,9308.44
2025-01-29,Atlanta,Control,Dallas / Atlanta,8217.74
2025-01-30,Atlanta,Control,Dallas / Atlanta,8478.92
2025-01-31,Atlanta,Control,Dallas / Atlanta,8785.37
2025-02-01,Atlanta,Control,Dallas / Atlanta,9916.84
2025-02-02,Atlanta,Control,Dallas / Atlanta,9609.81
2025-02-03,Atlanta,Control,Dallas / Atlanta,9120.89
2025-02-04,Atlanta,Control,Dallas / Atlanta,9580.19
2025-02-05,Atlanta,Control,Dallas / Atlanta,8843.91
2025-02-06,Atlanta,Control,Dallas / Atlanta,8476.54
2025-02-07,Atlanta,Control,Dallas / Atlanta,8273.43
2025-02-08,Atlanta,Control,Dallas / Atlanta,10227.34
2025-02-09,Atlanta,Control,Dallas / Atlanta,10561.62
2025-02-10,Atlanta,Control,Dallas / Atlanta,9091.38
2025-02-11,Atlanta,Control,Dallas / Atlanta,8949.88
2025-02-12,Atlanta,Control,Dallas / Atlanta,8769.35
2025-02-13,Atlanta,Control,Dallas / Atlanta,8619.38
2025-02-14,Atlanta,Control,Dallas / Atlanta,10128.45
2025-02-15,Atlanta,Control,Dallas / Atlanta,10678.57
2025-02-16,Atlanta,Control,Dallas / Atlanta,9825.13
2025-02-17,Atlanta,Control,Dallas / Atlanta,9712.19
2025-02-18,Atlanta,Control,Dallas / Atlanta,9379.06
2025-02-19,Atlanta,Control,Dallas / Atlanta,9709.06
2025-02-20,Atlanta,Control,Dallas / Atlanta,8755.11
2025-02-21,Atlanta,Control,Dallas / Atlanta,8779.91
2025-02-22,Atlanta,Control,Dallas / Atlanta,10525.56
2025-02-23,Atlanta,Control,Dallas / Atlanta,10794.01
2025-02-24,Atlanta,Control,Dallas / Atlanta,10019.74
2025-02-25,Atlanta,Control,Dallas / Atlanta,9661.51
2025-02-26,Atlanta,Control,Dallas / Atlanta,9354.44
2025-02-27,Atlanta,Control,Dallas / Atlanta,9107.0
2025-02-28,Atlanta,Control,Dallas / Atlanta,9954.18
2025-03-01,Atlanta,Control,Dallas / Atlanta,10473.16
2025-03-02,Atlanta,Control,Dallas / Atlanta,11441.96
2025-03-03,Atlanta,Control,Dallas / Atlanta,9514.76
2025-03-04,Atlanta,Control,Dallas / Atlanta,10225.34
2025-03-05,Atlanta,Control,Dallas / Atlanta,9932.89
2025-03-06,Atlanta,Control,Dallas / Atlanta,9675.05
2025-03-07,Atlanta,Control,Dallas / Atlanta,9573.41
2025-03-08,Atlanta,Control,Dallas / Atlanta,10947.81
2025-03-09,Atlanta,Control,Dallas / Atlanta,11261.01
2025-03-10,Atlanta,Control,Dallas / Atlanta,9896.97
2025-03-11,Atlanta,Control,Dallas / Atlanta,9691.9
2025-03-12,Atlanta,Control,Dallas / Atlanta,9882.62
2025-03-13,Atlanta,Control,Dallas / Atlanta,10007.19
2025-03-14,Atlanta,Control,Dallas / Atlanta,9249.28
2025-03-15,Atlanta,Control,Dallas / Atlanta,11491.36
2025-03-16,Atlanta,Control,Dallas / Atlanta,11010.56
2025-03-17,Atlanta,Control,Dallas / Atlanta,9710.96
2025-03-18,Atlanta,Control,Dallas / Atlanta,9555.64
2025-03-19,Atlanta,Control,Dallas / Atlanta,9554.24
2025-03-20,Atlanta,Control,Dallas / Atlanta,9749.05
2025-03-21,Atlanta,Control,Dallas / Atlanta,10018.75
2025-03-22,Atlanta,Control,Dallas / Atlanta,12288.16
2025-03-23,Atlanta,Control,Dallas / Atlanta,11432.64
2025-03-24,Atlanta,Control,Dallas / Atlanta,10448.91
2025-03-25,Atlanta,Control,Dallas / Atlanta,10566.02
2025-03-26,Atlanta,Control,Dallas / Atlanta,10505.92
2025-03-27,Atlanta,Control,Dallas / Atlanta,10467.7
2025-03-28,Atlanta,Control,Dallas / Atlanta,10102.07
2025-03-29,Atlanta,Control,Dallas / Atlanta,12365.44
2025-03-30,Atlanta,Control,Dallas / Atlanta,12530.35
2025-03-31,Atlanta,Control,Dallas / Atlanta,10036.57
2025-04-01,Atlanta,Control,Dallas / Atlanta,10310.16
2025-04-02,Atlanta,Control,Dallas / Atlanta,10614.46
2025-04-03,Atlanta,Control,Dallas / Atlanta,10404.23
2025-04-04,Atlanta,Control,Dallas / Atlanta,10969.76
2025-04-05,Atlanta,Control,Dallas / Atlanta,11835.46
2025-04-06,Atlanta,Control,Dallas / Atlanta,12912.94
2025-04-07,Atlanta,Control,Dallas / Atlanta,11323.87
2025-04-08,Atlanta,Control,Dallas / Atlanta,11007.38
2025-04-09,Atlanta,Control,Dallas / Atlanta,11336.0
2025-04-10,Atlanta,Control,Dallas / Atlanta,11399.67
2025-04-11,Atlanta,Control,Dallas / Atlanta,10833.6
2025-04-12,Atlanta,Control,Dallas / Atlanta,12051.67
2025-04-13,Atlanta,Control,Dallas / Atlanta,12408.33
2025-04-14,Atlanta,Control,Dallas / Atlanta,11450.87
2025-04-15,Atlanta,Control,Dallas / Atlanta,11225.01
2025-04-16,Atlanta,Control,Dallas / Atlanta,10641.28
2025-04-17,Atlanta,Control,Dallas / Atlanta,10953.8
2025-04-18,Atlanta,Control,Dallas / Atlanta,11249.76
2025-04-19,Atlanta,Control,Dallas / Atlanta,12556.48
2025-04-20,Atlanta,Control,Dallas / Atlanta,13326.91
2025-04-21,Atlanta,Control,Dallas / Atlanta,10876.65
2025-04-22,Atlanta,Control,Dallas / Atlanta,11590.16
2025-04-23,Atlanta,Control,Dallas / Atlanta,11976.49
2025-04-24,Atlanta,Control,Dallas / Atlanta,12290.11
2025-04-25,Atlanta,Control,Dallas / Atlanta,11358.48
2025-04-26,Atlanta,Control,Dallas / Atlanta,12986.36
2025-04-27,Atlanta,Control,Dallas / Atlanta,13045.62
2025-04-28,Atlanta,Control,Dallas / Atlanta,11667.63
2025-04-29,Atlanta,Control,Dallas / Atlanta,11592.1
2025-04-30,Atlanta,Control,Dallas / Atlanta,11814.73
2025-05-01,Atlanta,Control,Dallas / Atlanta,10775.92
2025-05-02,Atlanta,Control,Dallas / Atlanta,11962.49
2025-05-03,Atlanta,Control,Dallas / Atlanta,13065.42
2025-05-04,Atlanta,Control,Dallas / Atlanta,12968.6
2025-05-05,Atlanta,Control,Dallas / Atlanta,12539.9
2025-05-06,Atlanta,Control,Dallas / Atlanta,11588.01
2025-05-07,Atlanta,Control,Dallas / Atlanta,11713.45
2025-05-08,Atlanta,Control,Dallas / Atlanta,12602.71
2025-05-09,Atlanta,Control,Dallas / Atlanta,11613.01
2025-05-10,Atlanta,Control,Dallas / Atlanta,13014.91
2025-05-11,Atlanta,Control,Dallas / Atlanta,13186.02
2025-05-12,Atlanta,Control,Dallas / Atlanta,12293.2
2025-05-13,Atlanta,Control,Dallas / Atlanta,12090.51
2025-05-14,Atlanta,Control,Dallas / Atlanta,11575.1
2025-05-15,Atlanta,Control,Dallas / Atlanta,11873.19
2025-05-16,Atlanta,Control,Dallas / Atlanta,11870.01
2025-05-17,Atlanta,Control,Dallas / Atlanta,13358.31
2025-05-18,Atlanta,Control,Dallas / Atlanta,13562.42
2025-05-19,Atlanta,Control,Dallas / Atlanta,12308.22
2025-05-20,Atlanta,Control,Dallas / Atlanta,11540.41
2025-05-21,Atlanta,Control,Dallas / Atlanta,12584.44
2025-05-22,Atlanta,Control,Dallas / Atlanta,12313.53
2025-05-23,Atlanta,Control,Dallas / Atlanta,12741.75
2025-05-24,Atlanta,Control,Dallas / Atlanta,13697.48
2025-05-25,Atlanta,Control,Dallas / Atlanta,13953.81
2025-05-26,Atlanta,Control,Dallas / Atlanta,13450.58
2025-05-27,Atlanta,Control,Dallas / Atlanta,12806.07
2025-05-28,Atlanta,Control,Dallas / Atlanta,12527.76
2025-05-29,Atlanta,Control,Dallas / Atlanta,12322.33
2025-05-30,Atlanta,Control,Dallas / Atlanta,13192.98
2025-05-31,Atlanta,Control,Dallas / Atlanta,13985.79
2025-06-01,Atlanta,Control,Dallas / Atlanta,13888.62
2025-06-02,Atlanta,Control,Dallas / Atlanta,11964.43
2025-06-03,Atlanta,Control,Dallas / Atlanta,11975.43
2025-06-04,Atlanta,Control,Dallas / Atlanta,12559.41
2025-06-05,Atlanta,Control,Dallas / Atlanta,12520.72
2025-06-06,Atlanta,Control,Dallas / Atlanta,12261.03
2025-06-07,Atlanta,Control,Dallas / Atlanta,13820.13
2025-06-08,Atlanta,Control,Dallas / Atlanta,14354.03
2025-06-09,Atlanta,Control,Dallas / Atlanta,12770.7
2025-06-10,Atlanta,Control,Dallas / Atlanta,12121.29
2025-06-11,Atlanta,Control,Dallas / Atlanta,12503.09
2025-06-12,Atlanta,Control,Dallas / Atlanta,12264.09
2025-06-13,Atlanta,Control,Dallas / Atlanta,12424.43
2025-06-14,Atlanta,Control,Dallas / Atlanta,13698.69
2025-06-15,Atlanta,Control,Dallas / Atlanta,13684.7
2025-06-16,Atlanta,Control,Dallas / Atlanta,12139.34
2025-06-17,Atlanta,Control,Dallas / Atlanta,12553.23
2025-06-18,Atlanta,Control,Dallas / Atlanta,12404.83
2025-06-19,Atlanta,Control,Dallas / Atlanta,11558.98
2025-06-20,Atlanta,Control,Dallas / Atlanta,13359.05
2025-06-21,Atlanta,Control,Dallas / Atlanta,14291.81
2025-06-22,Atlanta,Control,Dallas / Atlanta,13769.72
2025-06-23,Atlanta,Control,Dallas / Atlanta,12642.76
2025-06-24,Atlanta,Control,Dallas / Atlanta,12218.46
2025-06-25,Atlanta,Control,Dallas / Atlanta,13254.45
2025-06-26,Atlanta,Control,Dallas / Atlanta,13330.21
2025-06-27,Atlanta,Control,Dallas / Atlanta,12706.27
2025-06-28,Atlanta,Control,Dallas / Atlanta,14294.48
2025-06-29,Atlanta,Control,Dallas / Atlanta,13990.72
2025-06-30,Atlanta,Control,Dallas / Atlanta,12173.49
2025-07-01,Atlanta,Control,Dallas / Atlanta,12507.01
2025-07-02,Atlanta,Control,Dallas / Atlanta,12702.8
2025-07-03,Atlanta,Control,Dallas / Atlanta,12491.18
2025-07-04,Atlanta,Control,Dallas / Atlanta,13751.1
2025-07-05,Atlanta,Control,Dallas / Atlanta,13893.38
2025-07-06,Atlanta,Control,Dallas / Atlanta,13895.13
2025-07-07,Atlanta,Control,Dallas / Atlanta,12666.51
2025-07-08,Atlanta,Control,Dallas / Atlanta,12262.81
2025-07-09,Atlanta,Control,Dallas / Atlanta,12382.93
2025-07-10,Atlanta,Control,Dallas / Atlanta,12174.52
2025-07-11,Atlanta,Control,Dallas / Atlanta,12984.4
2025-07-12,Atlanta,Control,Dallas / Atlanta,13143.27
2025-07-13,Atlanta,Control,Dallas / Atlanta,14311.02
2025-07-14,Atlanta,Control,Dallas / Atlanta,13114.74
2025-07-15,Atlanta,Control,Dallas / Atlanta,12500.3
2025-07-16,Atlanta,Control,Dallas / Atlanta,11664.91
2025-07-17,Atlanta,Control,Dallas / Atlanta,12464.44
2025-07-18,Atlanta,Control,Dallas / Atlanta,12563.4
2025-07-19,Atlanta,Control,Dallas / Atlanta,13488.21
2025-07-20,Atlanta,Control,Dallas / Atlanta,13657.59
2025-07-21,Atlanta,Control,Dallas / Atlanta,13110.53
2025-07-22,Atlanta,Control,Dallas / Atlanta,12789.15
2025-07-23,Atlanta,Control,Dallas / Atlanta,12206.61
2025-07-24,Atlanta,Control,Dallas / Atlanta,11953.53
2025-07-25,Atlanta,Control,Dallas / Atlanta,12399.71
2025-07-26,Atlanta,Control,Dallas / Atlanta,13702.92
2025-07-27,Atlanta,Control,Dallas / Atlanta,13946.3
2025-07-28,Atlanta,Control,Dallas / Atlanta,12288.42
2025-07-29,Atlanta,Control,Dallas / Atlanta,12652.31
2025-07-30,Atlanta,Control,Dallas / Atlanta,13151.45
2025-07-31,Atlanta,Control,Dallas / Atlanta,12734.58
2025-08-01,Atlanta,Control,Dallas / Atlanta,12409.49
2025-08-02,Atlanta,Control,Dallas / Atlanta,13620.27
2025-08-03,Atlanta,Control,Dallas / Atlanta,13542.8
2025-08-04,Atlanta,Control,Dallas / Atlanta,12806.85
2025-08-05,Atlanta,Control,Dallas / Atlanta,12140.22
2025-08-06,Atlanta,Control,Dallas / Atlanta,12366.19
2025-08-07,Atlanta,Control,Dallas / Atlanta,12351.82
2025-08-08,Atlanta,Control,Dallas / Atlanta,12135.87
2025-08-09,Atlanta,Control,Dallas / Atlanta,13079.19
2025-08-10,Atlanta,Control,Dallas / Atlanta,13671.97
2025-08-11,Atlanta,Control,Dallas / Atlanta,12241.81
2025-08-12,Atlanta,Control,Dallas / Atlanta,12425.6
2025-08-13,Atlanta,Control,Dallas / Atlanta,12034.83
2025-08-14,Atlanta,Control,Dallas / Atlanta,12647.51
2025-08-15,Atlanta,Control,Dallas / Atlanta,11873.15
2025-08-16,Atlanta,Control,Dallas / Atlanta,14059.6
2025-08-17,Atlanta,Control,Dallas / Atlanta,12794.28
2025-08-18,Atlanta,Control,Dallas / Atlanta,12285.83
2025-08-19,Atlanta,Control,Dallas / Atlanta,12280.07
2025-08-20,Atlanta,Control,Dallas / Atlanta,11801.83
2025-08-21,Atlanta,Control,Dallas / Atlanta,12220.07
2025-08-22,Atlanta,Control,Dallas / Atlanta,12506.71
2025-08-23,Atlanta,Control,Dallas / Atlanta,12500.58
2025-08-24,Atlanta,Control,Dallas / Atlanta,13457.92
2025-08-25,Atlanta,Control,Dallas / Atlanta,11083.42
2025-08-26,Atlanta,Control,Dallas / Atlanta,11611.2
2025-08-27,Atlanta,Control,Dallas / Atlanta,12522.96
2025-08-28,Atlanta,Control,Dallas / Atlanta,11704.43
2025-08-29,Atlanta,Control,Dallas / Atlanta,11468.49
2025-08-30,Atlanta,Control,Dallas / Atlanta,13070.84
2025-08-31,Atlanta,Control,Dallas / Atlanta,13863.38
2025-09-01,Atlanta,Control,Dallas / Atlanta,12142.19
2025-09-02,Atlanta,Control,Dallas / Atlanta,11419.61
2025-09-03,Atlanta,Control,Dallas / Atlanta,12313.49
2025-09-04,Atlanta,Control,Dallas / Atlanta,12419.37
2025-09-05,Atlanta,Control,Dallas / Atlanta,11689.4
2025-09-06,Atlanta,Control,Dallas / Atlanta,12530.49
2025-09-07,Atlanta,Control,Dallas / Atlanta,13706.84
2025-09-08,Atlanta,Control,Dallas / Atlanta,12228.01
2025-09-09,Atlanta,Control,Dallas / Atlanta,11874.0
2025-09-10,Atlanta,Control,Dallas / Atlanta,11312.59
2025-09-11,Atlanta,Control,Dallas / Atlanta,11562.79
2025-09-12,Atlanta,Control,Dallas / Atlanta,11498.02
2025-09-13,Atlanta,Control,Dallas / Atlanta,12924.09
2025-09-14,Atlanta,Control,Dallas / Atlanta,13302.53
2025-09-15,Atlanta,Control,Dallas / Atlanta,11797.89
2025-09-16,Atlanta,Control,Dallas / Atlanta,11068.53
2025-09-17,Atlanta,Control,Dallas / Atlanta,11926.98
2025-09-18,Atlanta,Control,Dallas / Atlanta,11519.2
2025-09-19,Atlanta,Control,Dallas / Atlanta,11628.84
2025-09-20,Atlanta,Control,Dallas / Atlanta,13158.46
2025-09-21,Atlanta,Control,Dallas / Atlanta,12205.36
2025-09-22,Atlanta,Control,Dallas / Atlanta,11293.66
2025-09-23,Atlanta,Control,Dallas / Atlanta,11090.29
2025-09-24,Atlanta,Control,Dallas / Atlanta,10692.27
2025-09-25,Atlanta,Control,Dallas / Atlanta,11356.65
2025-09-26,Atlanta,Control,Dallas / Atlanta,12111.17
2025-09-27,Atlanta,Control,Dallas / Atlanta,11793.83
2025-09-28,Atlanta,Control,Dallas / Atlanta,12419.94
2025-09-29,Atlanta,Control,Dallas / Atlanta,11363.54
2025-09-30,Atlanta,Control,Dallas / Atlanta,11152.73
2025-10-01,Atlanta,Control,Dallas / Atlanta,11043.26
2025-10-02,Atlanta,Control,Dallas / Atlanta,10591.94
2025-10-03,Atlanta,Control,Dallas / Atlanta,11119.25
2025-10-04,Atlanta,Control,Dallas / Atlanta,12012.93
2025-10-05,Atlanta,Control,Dallas / Atlanta,11473.03
2025-10-06,Atlanta,Control,Dallas / Atlanta,11393.64
2025-10-07,Atlanta,Control,Dallas / Atlanta,11284.94
2025-10-08,Atlanta,Control,Dallas / Atlanta,10935.01
2025-10-09,Atlanta,Control,Dallas / Atlanta,10975.53
2025-10-10,Atlanta,Control,Dallas / Atlanta,11256.65
2025-10-11,Atlanta,Control,Dallas / Atlanta,12201.68
2025-10-12,Atlanta,Control,Dallas / Atlanta,12423.57
2025-10-13,Atlanta,Control,Dallas / Atlanta,10694.44
2025-10-14,Atlanta,Control,Dallas / Atlanta,11251.47
2025-10-15,Atlanta,Control,Dallas / Atlanta,10872.48
2025-10-16,Atlanta,Control,Dallas / Atlanta,10804.92
2025-10-17,Atlanta,Control,Dallas / Atlanta,10256.15
2025-10-18,Atlanta,Control,Dallas / Atlanta,12069.22
2025-10-19,Atlanta,Control,Dallas / Atlanta,11645.21
2025-10-20,Atlanta,Control,Dallas / Atlanta,10419.98
2025-10-21,Atlanta,Control,Dallas / Atlanta,10335.55
2025-10-22,Atlanta,Control,Dallas / Atlanta,10224.84
2025-10-23,Atlanta,Control,Dallas / Atlanta,11353.48
2025-10-24,Atlanta,Control,Dallas / Atlanta,11048.02
2025-10-25,Atlanta,Control,Dallas / Atlanta,12514.54
2025-10-26,Atlanta,Control,Dallas / Atlanta,11363.74
2025-10-27,Atlanta,Control,Dallas / Atlanta,10536.73
2025-10-28,Atlanta,Control,Dallas / Atlanta,10026.82
2025-10-29,Atlanta,Control,Dallas / Atlanta,10223.78
2025-10-30,Atlanta,Control,Dallas / Atlanta,10125.78
2025-10-31,Atlanta,Control,Dallas / Atlanta,10884.97
2025-11-01,Atlanta,Control,Dallas / Atlanta,11552.84
2025-11-02,Atlanta,Control,Dallas / Atlanta,12063.22
2025-11-03,Atlanta,Control,Dallas / Atlanta,10605.58
2025-11-04,Atlanta,Control,Dallas / Atlanta,11201.26
2025-11-05,Atlanta,Control,Dallas / Atlanta,9823.58
2025-11-06,Atlanta,Control,Dallas / Atlanta,10794.12
2025-11-07,Atlanta,Control,Dallas / Atlanta,10738.52
2025-11-08,Atlanta,Control,Dallas / Atlanta,11234.78
2025-11-09,Atlanta,Control,Dallas / Atlanta,11933.57
2025-11-10,Atlanta,Control,Dallas / Atlanta,10404.22
2025-11-11,Atlanta,Control,Dallas / Atlanta,10187.94
2025-11-12,Atlanta,Control,Dallas / Atlanta,9960.25
2025-11-13,Atlanta,Control,Dallas / Atlanta,9985.46
2025-11-14,Atlanta,Control,Dallas / Atlanta,10970.16
2025-11-15,Atlanta,Control,Dallas / Atlanta,11494.81
2025-11-16,Atlanta,Control,Dallas / Atlanta,11764.9
2025-11-17,Atlanta,Control,Dallas / Atlanta,9913.83
2025-11-18,Atlanta,Control,Dallas / Atlanta,9907.47
2025-11-19,Atlanta,Control,Dallas / Atlanta,10567.86
2025-11-20,Atlanta,Control,Dallas / Atlanta,9683.08
2025-11-21,Atlanta,Control,Dallas / Atlanta,10010.5
2025-11-22,Atlanta,Control,Dallas / Atlanta,11437.75
2025-11-23,Atlanta,Control,Dallas / Atlanta,11457.58
2025-11-24,Atlanta,Control,Dallas / Atlanta,10071.49
2025-11-25,Atlanta,Control,Dallas / Atlanta,10271.41
2025-11-26,Atlanta,Control,Dallas / Atlanta,10371.78
